number,kase,gender,numeralized,kase_name,gender_name
2204,4,1,двумя тысячами двумястами четырьмя,ablt,femn
2204,5,0,двух тысячах двухстах четырёх,loct,masc
2204,5,1,двух тысячах двухстах четырёх,loct,femn
2205,0,0,две тысячи двести пять,nomn,masc
2205,0,1,две тысячи двести пять,nomn,femn
2205,1,0,двух тысяч двухсот пяти,gent,masc
2205,1,1,двух тысяч двухсот пяти,gent,femn
2205,2,0,двум тысячам двумстам пяти,datv,masc
2205,2,1,двум тысячам двумстам пяти,datv,femn
2205,3,0,две тысячи двести пять,accs,masc
2205,3,1,две тысячи двести пять,accs,femn
2205,4,0,двумя тысячами двумястами пятью,ablt,masc
2205,4,1,двумя тысячами двумястами пятью,ablt,femn
2205,5,0,двух тысячах двухстах пяти,loct,masc
2205,5,1,двух тысячах двухстах пяти,loct,femn
2206,0,0,две тысячи двести шесть,nomn,masc
2206,0,1,две тысячи двести шесть,nomn,femn
2206,1,0,двух тысяч двухсот шести,gent,masc
2206,1,1,двух тысяч двухсот шести,gent,femn
2206,2,0,двум тысячам двумстам шести,datv,masc
2206,2,1,двум тысячам двумстам шести,datv,femn
2206,3,0,две тысячи двести шесть,accs,masc
2206,3,1,две тысячи двести шесть,accs,femn
2206,4,0,двумя тысячами двумястами шестью,ablt,masc
2206,4,1,двумя тысячами двумястами шестью,ablt,femn
2206,5,0,двух тысячах двухстах шести,loct,masc
2206,5,1,двух тысячах двухстах шести,loct,femn
2207,0,0,две тысячи двести семь,nomn,masc
2207,0,1,две тысячи двести семь,nomn,femn
2207,1,0,двух тысяч двухсот семи,gent,masc
2207,1,1,двух тысяч двухсот семи,gent,femn
2207,2,0,двум тысячам двумстам семи,datv,masc
2207,2,1,двум тысячам двумстам семи,datv,femn
2207,3,0,две тысячи двести семь,accs,masc
2207,3,1,две тысячи двести семь,accs,femn
2207,4,0,двумя тысячами двумястами семью,ablt,masc
2207,4,1,двумя тысячами двумястами семью,ablt,femn
2207,5,0,двух тысячах двухстах семи,loct,masc
2207,5,1,двух тысячах двухстах семи,loct,femn
2208,0,0,две тысячи двести восемь,nomn,masc
2208,0,1,две тысячи двести восемь,nomn,femn
2208,1,0,двух тысяч двухсот восьми,gent,masc
2208,1,1,двух тысяч двухсот восьми,gent,femn
2208,2,0,двум тысячам двумстам восьми,datv,masc
2208,2,1,двум тысячам двумстам восьми,datv,femn
2208,3,0,две тысячи двести восемь,accs,masc
2208,3,1,две тысячи двести восемь,accs,femn
2208,4,0,двумя тысячами двумястами восемью,ablt,masc
2208,4,1,двумя тысячами двумястами восемью,ablt,femn
2208,5,0,двух тысячах двухстах восьми,loct,masc
2208,5,1,двух тысячах двухстах восьми,loct,femn
2209,0,0,две тысячи двести девять,nomn,masc
2209,0,1,две тысячи двести девять,nomn,femn
2209,1,0,двух тысяч двухсот девяти,gent,masc
2209,1,1,двух тысяч двухсот девяти,gent,femn
2209,2,0,двум тысячам двумстам девяти,datv,masc
2209,2,1,двум тысячам двумстам девяти,datv,femn
2209,3,0,две тысячи двести девять,accs,masc
2209,3,1,две тысячи двести девять,accs,femn
2209,4,0,двумя тысячами двумястами девятью,ablt,masc
2209,4,1,двумя тысячами двумястами девятью,ablt,femn
2209,5,0,двух тысячах двухстах девяти,loct,masc
2209,5,1,двух тысячах двухстах девяти,loct,femn
2210,0,0,две тысячи двести десять,nomn,masc
2210,0,1,две тысячи двести десять,nomn,femn
2210,1,0,двух тысяч двухсот десяти,gent,masc
2210,1,1,двух тысяч двухсот десяти,gent,femn
2210,2,0,двум тысячам двумстам десяти,datv,masc
2210,2,1,двум тысячам двумстам десяти,datv,femn
2210,3,0,две тысячи двести десять,accs,masc
2210,3,1,две тысячи двести десять,accs,femn
2210,4,0,двумя тысячами двумястами десятью,ablt,masc
2210,4,1,двумя тысячами двумястами десятью,ablt,femn
2210,5,0,двух тысячах двухстах десяти,loct,masc
2210,5,1,двух тысячах двухстах десяти,loct,femn
2211,0,0,две тысячи двести одиннадцать,nomn,masc
2211,0,1,две тысячи двести одиннадцать,nomn,femn
2211,1,0,двух тысяч двухсот одиннадцати,gent,masc
2211,1,1,двух тысяч двухсот одиннадцати,gent,femn
2211,2,0,двум тысячам двумстам одиннадцати,datv,masc
2211,2,1,двум тысячам двумстам одиннадцати,datv,femn
2211,3,0,две тысячи двести одиннадцать,accs,masc
2211,3,1,две тысячи двести одиннадцать,accs,femn
2211,4,0,двумя тысячами двумястами одиннадцатью,ablt,masc
2211,4,1,двумя тысячами двумястами одиннадцатью,ablt,femn
2211,5,0,двух тысячах двухстах одиннадцати,loct,masc
2211,5,1,двух тысячах двухстах одиннадцати,loct,femn
2212,0,0,две тысячи двести двенадцать,nomn,masc
2212,0,1,две тысячи двести двенадцать,nomn,femn
2212,1,0,двух тысяч двухсот двенадцати,gent,masc
2212,1,1,двух тысяч двухсот двенадцати,gent,femn
2212,2,0,двум тысячам двумстам двенадцати,datv,masc
2212,2,1,двум тысячам двумстам двенадцати,datv,femn
2212,3,0,две тысячи двести двенадцать,accs,masc
2212,3,1,две тысячи двести двенадцать,accs,femn
2212,4,0,двумя тысячами двумястами двенадцатью,ablt,masc
2212,4,1,двумя тысячами двумястами двенадцатью,ablt,femn
2212,5,0,двух тысячах двухстах двенадцати,loct,masc
2212,5,1,двух тысячах двухстах двенадцати,loct,femn
2213,0,0,две тысячи двести тринадцать,nomn,masc
2213,0,1,две тысячи двести тринадцать,nomn,femn
2213,1,0,двух тысяч двухсот тринадцати,gent,masc
2213,1,1,двух тысяч двухсот тринадцати,gent,femn
2213,2,0,двум тысячам двумстам тринадцати,datv,masc
2213,2,1,двум тысячам двумстам тринадцати,datv,femn
2213,3,0,две тысячи двести тринадцать,accs,masc
2213,3,1,две тысячи двести тринадцать,accs,femn
2213,4,0,двумя тысячами двумястами тринадцатью,ablt,masc
2213,4,1,двумя тысячами двумястами тринадцатью,ablt,femn
2213,5,0,двух тысячах двухстах тринадцати,loct,masc
2213,5,1,двух тысячах двухстах тринадцати,loct,femn
2214,0,0,две тысячи двести четырнадцать,nomn,masc
2214,0,1,две тысячи двести четырнадцать,nomn,femn
2214,1,0,двух тысяч двухсот четырнадцати,gent,masc
2214,1,1,двух тысяч двухсот четырнадцати,gent,femn
2214,2,0,двум тысячам двумстам четырнадцати,datv,masc
2214,2,1,двум тысячам двумстам четырнадцати,datv,femn
2214,3,0,две тысячи двести четырнадцать,accs,masc
2214,3,1,две тысячи двести четырнадцать,accs,femn
2214,4,0,двумя тысячами двумястами четырнадцатью,ablt,masc
2214,4,1,двумя тысячами двумястами четырнадцатью,ablt,femn
2214,5,0,двух тысячах двухстах четырнадцати,loct,masc
2214,5,1,двух тысячах двухстах четырнадцати,loct,femn
2215,0,0,две тысячи двести пятнадцать,nomn,masc
2215,0,1,две тысячи двести пятнадцать,nomn,femn
2215,1,0,двух тысяч двухсот пятнадцати,gent,masc
2215,1,1,двух тысяч двухсот пятнадцати,gent,femn
2215,2,0,двум тысячам двумстам пятнадцати,datv,masc
2215,2,1,двум тысячам двумстам пятнадцати,datv,femn
2215,3,0,две тысячи двести пятнадцать,accs,masc
2215,3,1,две тысячи двести пятнадцать,accs,femn
2215,4,0,двумя тысячами двумястами пятнадцатью,ablt,masc
2215,4,1,двумя тысячами двумястами пятнадцатью,ablt,femn
2215,5,0,двух тысячах двухстах пятнадцати,loct,masc
2215,5,1,двух тысячах двухстах пятнадцати,loct,femn
2216,0,0,две тысячи двести шестнадцать,nomn,masc
2216,0,1,две тысячи двести шестнадцать,nomn,femn
2216,1,0,двух тысяч двухсот шестнадцати,gent,masc
2216,1,1,двух тысяч двухсот шестнадцати,gent,femn
2216,2,0,двум тысячам двумстам шестнадцати,datv,masc
2216,2,1,двум тысячам двумстам шестнадцати,datv,femn
2216,3,0,две тысячи двести шестнадцать,accs,masc
2216,3,1,две тысячи двести шестнадцать,accs,femn
2216,4,0,двумя тысячами двумястами шестнадцатью,ablt,masc
2216,4,1,двумя тысячами двумястами шестнадцатью,ablt,femn
2216,5,0,двух тысячах двухстах шестнадцати,loct,masc
2216,5,1,двух тысячах двухстах шестнадцати,loct,femn
2217,0,0,две тысячи двести семнадцать,nomn,masc
2217,0,1,две тысячи двести семнадцать,nomn,femn
2217,1,0,двух тысяч двухсот семнадцати,gent,masc
2217,1,1,двух тысяч двухсот семнадцати,gent,femn
2217,2,0,двум тысячам двумстам семнадцати,datv,masc
2217,2,1,двум тысячам двумстам семнадцати,datv,femn
2217,3,0,две тысячи двести семнадцать,accs,masc
2217,3,1,две тысячи двести семнадцать,accs,femn
2217,4,0,двумя тысячами двумястами семнадцатью,ablt,masc
2217,4,1,двумя тысячами двумястами семнадцатью,ablt,femn
2217,5,0,двух тысячах двухстах семнадцати,loct,masc
2217,5,1,двух тысячах двухстах семнадцати,loct,femn
2218,0,0,две тысячи двести восемнадцать,nomn,masc
2218,0,1,две тысячи двести восемнадцать,nomn,femn
2218,1,0,двух тысяч двухсот восемнадцати,gent,masc
2218,1,1,двух тысяч двухсот восемнадцати,gent,femn
2218,2,0,двум тысячам двумстам восемнадцати,datv,masc
2218,2,1,двум тысячам двумстам восемнадцати,datv,femn
2218,3,0,две тысячи двести восемнадцать,accs,masc
2218,3,1,две тысячи двести восемнадцать,accs,femn
2218,4,0,двумя тысячами двумястами восемнадцатью,ablt,masc
2218,4,1,двумя тысячами двумястами восемнадцатью,ablt,femn
2218,5,0,двух тысячах двухстах восемнадцати,loct,masc
2218,5,1,двух тысячах двухстах восемнадцати,loct,femn
2219,0,0,две тысячи двести девятнадцать,nomn,masc
2219,0,1,две тысячи двести девятнадцать,nomn,femn
2219,1,0,двух тысяч двухсот девятнадцати,gent,masc
2219,1,1,двух тысяч двухсот девятнадцати,gent,femn
2219,2,0,двум тысячам двумстам девятнадцати,datv,masc
2219,2,1,двум тысячам двумстам девятнадцати,datv,femn
2219,3,0,две тысячи двести девятнадцать,accs,masc
2219,3,1,две тысячи двести девятнадцать,accs,femn
2219,4,0,двумя тысячами двумястами девятнадцатью,ablt,masc
2219,4,1,двумя тысячами двумястами девятнадцатью,ablt,femn
2219,5,0,двух тысячах двухстах девятнадцати,loct,masc
2219,5,1,двух тысячах двухстах девятнадцати,loct,femn
2220,0,0,две тысячи двести двадцать,nomn,masc
2220,0,1,две тысячи двести двадцать,nomn,femn
2220,1,0,двух тысяч двухсот двадцати,gent,masc
2220,1,1,двух тысяч двухсот двадцати,gent,femn
2220,2,0,двум тысячам двумстам двадцати,datv,masc
2220,2,1,двум тысячам двумстам двадцати,datv,femn
2220,3,0,две тысячи двести двадцать,accs,masc
2220,3,1,две тысячи двести двадцать,accs,femn
2220,4,0,двумя тысячами двумястами двадцатью,ablt,masc
2220,4,1,двумя тысячами двумястами двадцатью,ablt,femn
2220,5,0,двух тысячах двухстах двадцати,loct,masc
2220,5,1,двух тысячах двухстах двадцати,loct,femn
2221,0,0,две тысячи двести двадцать один,nomn,masc
2221,0,1,две тысячи двести двадцать одна,nomn,femn
2221,1,0,двух тысяч двухсот двадцати одного,gent,masc
2221,1,1,двух тысяч двухсот двадцати одной,gent,femn
2221,2,0,двум тысячам двумстам двадцати одному,datv,masc
2221,2,1,двум тысячам двумстам двадцати одной,datv,femn
2221,3,0,две тысячи двести двадцать один,accs,masc
2221,3,1,две тысячи двести двадцать одну,accs,femn
2221,4,0,двумя тысячами двумястами двадцатью одним,ablt,masc
2221,4,1,двумя тысячами двумястами двадцатью одной,ablt,femn
2221,5,0,двух тысячах двухстах двадцати одном,loct,masc
2221,5,1,двух тысячах двухстах двадцати одной,loct,femn
2222,0,0,две тысячи двести двадцать два,nomn,masc
2222,0,1,две тысячи двести двадцать две,nomn,femn
2222,1,0,двух тысяч двухсот двадцати двух,gent,masc
2222,1,1,двух тысяч двухсот двадцати двух,gent,femn
2222,2,0,двум тысячам двумстам двадцати двум,datv,masc
2222,2,1,двум тысячам двумстам двадцати двум,datv,femn
2222,3,0,две тысячи двести двадцать два,accs,masc
2222,3,1,две тысячи двести двадцать две,accs,femn
2222,4,0,двумя тысячами двумястами двадцатью двумя,ablt,masc
2222,4,1,двумя тысячами двумястами двадцатью двумя,ablt,femn
2222,5,0,двух тысячах двухстах двадцати двух,loct,masc
2222,5,1,двух тысячах двухстах двадцати двух,loct,femn
2223,0,0,две тысячи двести двадцать три,nomn,masc
2223,0,1,две тысячи двести двадцать три,nomn,femn
2223,1,0,двух тысяч двухсот двадцати трёх,gent,masc
2223,1,1,двух тысяч двухсот двадцати трёх,gent,femn
2223,2,0,двум тысячам двумстам двадцати трём,datv,masc
2223,2,1,двум тысячам двумстам двадцати трём,datv,femn
2223,3,0,две тысячи двести двадцать три,accs,masc
2223,3,1,две тысячи двести двадцать три,accs,femn
2223,4,0,двумя тысячами двумястами двадцатью тремя,ablt,masc
2223,4,1,двумя тысячами двумястами двадцатью тремя,ablt,femn
2223,5,0,двух тысячах двухстах двадцати трёх,loct,masc
2223,5,1,двух тысячах двухстах двадцати трёх,loct,femn
2224,0,0,две тысячи двести двадцать четыре,nomn,masc
2224,0,1,две тысячи двести двадцать четыре,nomn,femn
2224,1,0,двух тысяч двухсот двадцати четырёх,gent,masc
2224,1,1,двух тысяч двухсот двадцати четырёх,gent,femn
2224,2,0,двум тысячам двумстам двадцати четырём,datv,masc
2224,2,1,двум тысячам двумстам двадцати четырём,datv,femn
2224,3,0,две тысячи двести двадцать четыре,accs,masc
2224,3,1,две тысячи двести двадцать четыре,accs,femn
2224,4,0,двумя тысячами двумястами двадцатью четырьмя,ablt,masc
2224,4,1,двумя тысячами двумястами двадцатью четырьмя,ablt,femn
2224,5,0,двух тысячах двухстах двадцати четырёх,loct,masc
2224,5,1,двух тысячах двухстах двадцати четырёх,loct,femn
2225,0,0,две тысячи двести двадцать пять,nomn,masc
2225,0,1,две тысячи двести двадцать пять,nomn,femn
2225,1,0,двух тысяч двухсот двадцати пяти,gent,masc
2225,1,1,двух тысяч двухсот двадцати пяти,gent,femn
2225,2,0,двум тысячам двумстам двадцати пяти,datv,masc
2225,2,1,двум тысячам двумстам двадцати пяти,datv,femn
2225,3,0,две тысячи двести двадцать пять,accs,masc
2225,3,1,две тысячи двести двадцать пять,accs,femn
2225,4,0,двумя тысячами двумястами двадцатью пятью,ablt,masc
2225,4,1,двумя тысячами двумястами двадцатью пятью,ablt,femn
2225,5,0,двух тысячах двухстах двадцати пяти,loct,masc
2225,5,1,двух тысячах двухстах двадцати пяти,loct,femn
2226,0,0,две тысячи двести двадцать шесть,nomn,masc
2226,0,1,две тысячи двести двадцать шесть,nomn,femn
2226,1,0,двух тысяч двухсот двадцати шести,gent,masc
2226,1,1,двух тысяч двухсот двадцати шести,gent,femn
2226,2,0,двум тысячам двумстам двадцати шести,datv,masc
2226,2,1,двум тысячам двумстам двадцати шести,datv,femn
2226,3,0,две тысячи двести двадцать шесть,accs,masc
2226,3,1,две тысячи двести двадцать шесть,accs,femn
2226,4,0,двумя тысячами двумястами двадцатью шестью,ablt,masc
2226,4,1,двумя тысячами двумястами двадцатью шестью,ablt,femn
2226,5,0,двух тысячах двухстах двадцати шести,loct,masc
2226,5,1,двух тысячах двухстах двадцати шести,loct,femn
2227,0,0,две тысячи двести двадцать семь,nomn,masc
2227,0,1,две тысячи двести двадцать семь,nomn,femn
2227,1,0,двух тысяч двухсот двадцати семи,gent,masc
2227,1,1,двух тысяч двухсот двадцати семи,gent,femn
2227,2,0,двум тысячам двумстам двадцати семи,datv,masc
2227,2,1,двум тысячам двумстам двадцати семи,datv,femn
2227,3,0,две тысячи двести двадцать семь,accs,masc
2227,3,1,две тысячи двести двадцать семь,accs,femn
2227,4,0,двумя тысячами двумястами двадцатью семью,ablt,masc
2227,4,1,двумя тысячами двумястами двадцатью семью,ablt,femn
2227,5,0,двух тысячах двухстах двадцати семи,loct,masc
2227,5,1,двух тысячах двухстах двадцати семи,loct,femn
2228,0,0,две тысячи двести двадцать восемь,nomn,masc
2228,0,1,две тысячи двести двадцать восемь,nomn,femn
2228,1,0,двух тысяч двухсот двадцати восьми,gent,masc
2228,1,1,двух тысяч двухсот двадцати восьми,gent,femn
2228,2,0,двум тысячам двумстам двадцати восьми,datv,masc
2228,2,1,двум тысячам двумстам двадцати восьми,datv,femn
2228,3,0,две тысячи двести двадцать восемь,accs,masc
2228,3,1,две тысячи двести двадцать восемь,accs,femn
2228,4,0,двумя тысячами двумястами двадцатью восемью,ablt,masc
2228,4,1,двумя тысячами двумястами двадцатью восемью,ablt,femn
2228,5,0,двух тысячах двухстах двадцати восьми,loct,masc
2228,5,1,двух тысячах двухстах двадцати восьми,loct,femn
2229,0,0,две тысячи двести двадцать девять,nomn,masc
2229,0,1,две тысячи двести двадцать девять,nomn,femn
2229,1,0,двух тысяч двухсот двадцати девяти,gent,masc
2229,1,1,двух тысяч двухсот двадцати девяти,gent,femn
2229,2,0,двум тысячам двумстам двадцати девяти,datv,masc
2229,2,1,двум тысячам двумстам двадцати девяти,datv,femn
2229,3,0,две тысячи двести двадцать девять,accs,masc
2229,3,1,две тысячи двести двадцать девять,accs,femn
2229,4,0,двумя тысячами двумястами двадцатью девятью,ablt,masc
2229,4,1,двумя тысячами двумястами двадцатью девятью,ablt,femn
2229,5,0,двух тысячах двухстах двадцати девяти,loct,masc
2229,5,1,двух тысячах двухстах двадцати девяти,loct,femn
2230,0,0,две тысячи двести тридцать,nomn,masc
2230,0,1,две тысячи двести тридцать,nomn,femn
2230,1,0,двух тысяч двухсот тридцати,gent,masc
2230,1,1,двух тысяч двухсот тридцати,gent,femn
2230,2,0,двум тысячам двумстам тридцати,datv,masc
2230,2,1,двум тысячам двумстам тридцати,datv,femn
2230,3,0,две тысячи двести тридцать,accs,masc
2230,3,1,две тысячи двести тридцать,accs,femn
2230,4,0,двумя тысячами двумястами тридцатью,ablt,masc
2230,4,1,двумя тысячами двумястами тридцатью,ablt,femn
2230,5,0,двух тысячах двухстах тридцати,loct,masc
2230,5,1,двух тысячах двухстах тридцати,loct,femn
2231,0,0,две тысячи двести тридцать один,nomn,masc
2231,0,1,две тысячи двести тридцать одна,nomn,femn
2231,1,0,двух тысяч двухсот тридцати одного,gent,masc
2231,1,1,двух тысяч двухсот тридцати одной,gent,femn
2231,2,0,двум тысячам двумстам тридцати одному,datv,masc
2231,2,1,двум тысячам двумстам тридцати одной,datv,femn
2231,3,0,две тысячи двести тридцать один,accs,masc
2231,3,1,две тысячи двести тридцать одну,accs,femn
2231,4,0,двумя тысячами двумястами тридцатью одним,ablt,masc
2231,4,1,двумя тысячами двумястами тридцатью одной,ablt,femn
2231,5,0,двух тысячах двухстах тридцати одном,loct,masc
2231,5,1,двух тысячах двухстах тридцати одной,loct,femn
2232,0,0,две тысячи двести тридцать два,nomn,masc
2232,0,1,две тысячи двести тридцать две,nomn,femn
2232,1,0,двух тысяч двухсот тридцати двух,gent,masc
2232,1,1,двух тысяч двухсот тридцати двух,gent,femn
2232,2,0,двум тысячам двумстам тридцати двум,datv,masc
2232,2,1,двум тысячам двумстам тридцати двум,datv,femn
2232,3,0,две тысячи двести тридцать два,accs,masc
2232,3,1,две тысячи двести тридцать две,accs,femn
2232,4,0,двумя тысячами двумястами тридцатью двумя,ablt,masc
2232,4,1,двумя тысячами двумястами тридцатью двумя,ablt,femn
2232,5,0,двух тысячах двухстах тридцати двух,loct,masc
2232,5,1,двух тысячах двухстах тридцати двух,loct,femn
2233,0,0,две тысячи двести тридцать три,nomn,masc
2233,0,1,две тысячи двести тридцать три,nomn,femn
2233,1,0,двух тысяч двухсот тридцати трёх,gent,masc
2233,1,1,двух тысяч двухсот тридцати трёх,gent,femn
2233,2,0,двум тысячам двумстам тридцати трём,datv,masc
2233,2,1,двум тысячам двумстам тридцати трём,datv,femn
2233,3,0,две тысячи двести тридцать три,accs,masc
2233,3,1,две тысячи двести тридцать три,accs,femn
2233,4,0,двумя тысячами двумястами тридцатью тремя,ablt,masc
2233,4,1,двумя тысячами двумястами тридцатью тремя,ablt,femn
2233,5,0,двух тысячах двухстах тридцати трёх,loct,masc
2233,5,1,двух тысячах двухстах тридцати трёх,loct,femn
2234,0,0,две тысячи двести тридцать четыре,nomn,masc
2234,0,1,две тысячи двести тридцать четыре,nomn,femn
2234,1,0,двух тысяч двухсот тридцати четырёх,gent,masc
2234,1,1,двух тысяч двухсот тридцати четырёх,gent,femn
2234,2,0,двум тысячам двумстам тридцати четырём,datv,masc
2234,2,1,двум тысячам двумстам тридцати четырём,datv,femn
2234,3,0,две тысячи двести тридцать четыре,accs,masc
2234,3,1,две тысячи двести тридцать четыре,accs,femn
2234,4,0,двумя тысячами двумястами тридцатью четырьмя,ablt,masc
2234,4,1,двумя тысячами двумястами тридцатью четырьмя,ablt,femn
2234,5,0,двух тысячах двухстах тридцати четырёх,loct,masc
2234,5,1,двух тысячах двухстах тридцати четырёх,loct,femn
2235,0,0,две тысячи двести тридцать пять,nomn,masc
2235,0,1,две тысячи двести тридцать пять,nomn,femn
2235,1,0,двух тысяч двухсот тридцати пяти,gent,masc
2235,1,1,двух тысяч двухсот тридцати пяти,gent,femn
2235,2,0,двум тысячам двумстам тридцати пяти,datv,masc
2235,2,1,двум тысячам двумстам тридцати пяти,datv,femn
2235,3,0,две тысячи двести тридцать пять,accs,masc
2235,3,1,две тысячи двести тридцать пять,accs,femn
2235,4,0,двумя тысячами двумястами тридцатью пятью,ablt,masc
2235,4,1,двумя тысячами двумястами тридцатью пятью,ablt,femn
2235,5,0,двух тысячах двухстах тридцати пяти,loct,masc
2235,5,1,двух тысячах двухстах тридцати пяти,loct,femn
2236,0,0,две тысячи двести тридцать шесть,nomn,masc
2236,0,1,две тысячи двести тридцать шесть,nomn,femn
2236,1,0,двух тысяч двухсот тридцати шести,gent,masc
2236,1,1,двух тысяч двухсот тридцати шести,gent,femn
2236,2,0,двум тысячам двумстам тридцати шести,datv,masc
2236,2,1,двум тысячам двумстам тридцати шести,datv,femn
2236,3,0,две тысячи двести тридцать шесть,accs,masc
2236,3,1,две тысячи двести тридцать шесть,accs,femn
2236,4,0,двумя тысячами двумястами тридцатью шестью,ablt,masc
2236,4,1,двумя тысячами двумястами тридцатью шестью,ablt,femn
2236,5,0,двух тысячах двухстах тридцати шести,loct,masc
2236,5,1,двух тысячах двухстах тридцати шести,loct,femn
2237,0,0,две тысячи двести тридцать семь,nomn,masc
2237,0,1,две тысячи двести тридцать семь,nomn,femn
2237,1,0,двух тысяч двухсот тридцати семи,gent,masc
2237,1,1,двух тысяч двухсот тридцати семи,gent,femn
2237,2,0,двум тысячам двумстам тридцати семи,datv,masc
2237,2,1,двум тысячам двумстам тридцати семи,datv,femn
2237,3,0,две тысячи двести тридцать семь,accs,masc
2237,3,1,две тысячи двести тридцать семь,accs,femn
2237,4,0,двумя тысячами двумястами тридцатью семью,ablt,masc
2237,4,1,двумя тысячами двумястами тридцатью семью,ablt,femn
2237,5,0,двух тысячах двухстах тридцати семи,loct,masc
2237,5,1,двух тысячах двухстах тридцати семи,loct,femn
2238,0,0,две тысячи двести тридцать восемь,nomn,masc
2238,0,1,две тысячи двести тридцать восемь,nomn,femn
2238,1,0,двух тысяч двухсот тридцати восьми,gent,masc
2238,1,1,двух тысяч двухсот тридцати восьми,gent,femn
2238,2,0,двум тысячам двумстам тридцати восьми,datv,masc
2238,2,1,двум тысячам двумстам тридцати восьми,datv,femn
2238,3,0,две тысячи двести тридцать восемь,accs,masc
2238,3,1,две тысячи двести тридцать восемь,accs,femn
2238,4,0,двумя тысячами двумястами тридцатью восемью,ablt,masc
2238,4,1,двумя тысячами двумястами тридцатью восемью,ablt,femn
2238,5,0,двух тысячах двухстах тридцати восьми,loct,masc
2238,5,1,двух тысячах двухстах тридцати восьми,loct,femn
2239,0,0,две тысячи двести тридцать девять,nomn,masc
2239,0,1,две тысячи двести тридцать девять,nomn,femn
2239,1,0,двух тысяч двухсот тридцати девяти,gent,masc
2239,1,1,двух тысяч двухсот тридцати девяти,gent,femn
2239,2,0,двум тысячам двумстам тридцати девяти,datv,masc
2239,2,1,двум тысячам двумстам тридцати девяти,datv,femn
2239,3,0,две тысячи двести тридцать девять,accs,masc
2239,3,1,две тысячи двести тридцать девять,accs,femn
2239,4,0,двумя тысячами двумястами тридцатью девятью,ablt,masc
2239,4,1,двумя тысячами двумястами тридцатью девятью,ablt,femn
2239,5,0,двух тысячах двухстах тридцати девяти,loct,masc
2239,5,1,двух тысячах двухстах тридцати девяти,loct,femn
2240,0,0,две тысячи двести сорок,nomn,masc
2240,0,1,две тысячи двести сорок,nomn,femn
2240,1,0,двух тысяч двухсот сорока,gent,masc
2240,1,1,двух тысяч двухсот сорока,gent,femn
2240,2,0,двум тысячам двумстам сорока,datv,masc
2240,2,1,двум тысячам двумстам сорока,datv,femn
2240,3,0,две тысячи двести сорок,accs,masc
2240,3,1,две тысячи двести сорок,accs,femn
2240,4,0,двумя тысячами двумястами сорока,ablt,masc
2240,4,1,двумя тысячами двумястами сорока,ablt,femn
2240,5,0,двух тысячах двухстах сорока,loct,masc
2240,5,1,двух тысячах двухстах сорока,loct,femn
2241,0,0,две тысячи двести сорок один,nomn,masc
2241,0,1,две тысячи двести сорок одна,nomn,femn
2241,1,0,двух тысяч двухсот сорока одного,gent,masc
2241,1,1,двух тысяч двухсот сорока одной,gent,femn
2241,2,0,двум тысячам двумстам сорока одному,datv,masc
2241,2,1,двум тысячам двумстам сорока одной,datv,femn
2241,3,0,две тысячи двести сорок один,accs,masc
2241,3,1,две тысячи двести сорок одну,accs,femn
2241,4,0,двумя тысячами двумястами сорока одним,ablt,masc
2241,4,1,двумя тысячами двумястами сорока одной,ablt,femn
2241,5,0,двух тысячах двухстах сорока одном,loct,masc
2241,5,1,двух тысячах двухстах сорока одной,loct,femn
2242,0,0,две тысячи двести сорок два,nomn,masc
2242,0,1,две тысячи двести сорок две,nomn,femn
2242,1,0,двух тысяч двухсот сорока двух,gent,masc
2242,1,1,двух тысяч двухсот сорока двух,gent,femn
2242,2,0,двум тысячам двумстам сорока двум,datv,masc
2242,2,1,двум тысячам двумстам сорока двум,datv,femn
2242,3,0,две тысячи двести сорок два,accs,masc
2242,3,1,две тысячи двести сорок две,accs,femn
2242,4,0,двумя тысячами двумястами сорока двумя,ablt,masc
2242,4,1,двумя тысячами двумястами сорока двумя,ablt,femn
2242,5,0,двух тысячах двухстах сорока двух,loct,masc
2242,5,1,двух тысячах двухстах сорока двух,loct,femn
2243,0,0,две тысячи двести сорок три,nomn,masc
2243,0,1,две тысячи двести сорок три,nomn,femn
2243,1,0,двух тысяч двухсот сорока трёх,gent,masc
2243,1,1,двух тысяч двухсот сорока трёх,gent,femn
2243,2,0,двум тысячам двумстам сорока трём,datv,masc
2243,2,1,двум тысячам двумстам сорока трём,datv,femn
2243,3,0,две тысячи двести сорок три,accs,masc
2243,3,1,две тысячи двести сорок три,accs,femn
2243,4,0,двумя тысячами двумястами сорока тремя,ablt,masc
2243,4,1,двумя тысячами двумястами сорока тремя,ablt,femn
2243,5,0,двух тысячах двухстах сорока трёх,loct,masc
2243,5,1,двух тысячах двухстах сорока трёх,loct,femn
2244,0,0,две тысячи двести сорок четыре,nomn,masc
2244,0,1,две тысячи двести сорок четыре,nomn,femn
2244,1,0,двух тысяч двухсот сорока четырёх,gent,masc
2244,1,1,двух тысяч двухсот сорока четырёх,gent,femn
2244,2,0,двум тысячам двумстам сорока четырём,datv,masc
2244,2,1,двум тысячам двумстам сорока четырём,datv,femn
2244,3,0,две тысячи двести сорок четыре,accs,masc
2244,3,1,две тысячи двести сорок четыре,accs,femn
2244,4,0,двумя тысячами двумястами сорока четырьмя,ablt,masc
2244,4,1,двумя тысячами двумястами сорока четырьмя,ablt,femn
